"CarcassID","StudyArea","Site","CatchYear","CatchMonth","Species","Sex","Age","Weight","BodyLength","TailLen","HindFootLen","BreedCond","Pregnant","Nipples","AnoGenDist","TestLen","TestWidth","TestWt","OvaryOviductWt","Nembryos","DryWt","LeanDryWt"
1445,"M",2,1987,7,"3","M","A",26.9,120,28,169,"1",0,,11.1,9.8,6,0.359,,,6.93,6.18
1446,"M",2,1987,7,"3","F","A",24.7,117,27,165,"4",1,"2",8.2,,,,3.04,6,5.61,5.02
1447,"M",2,1987,7,"7","F","A",8.6,108,40,129,,0,"1",,,,,0.009,,2.35,2.18
1448,"M",2,1987,7,"7","F","A",9.1,110,43,132,,0,"1",,,,,,,2.47,2.27
1449,"M",1,1984,1,"3","F","A",18.4,109,26,155,"3",0,"1",5.6,,,,0.019,,5.14,4.63
1450,"M",1,1984,1,"3","F","A",18,114,24,158,"3",0,"1",5,,,,0.015,,5.34,4.96
1451,"M",1,1984,1,"3","M","A",20.6,124,28,156,"1",0,,8.4,,,0.035,,,5.92,5.18
1452,"M",1,1984,1,"3","M","A",15.9,107,25,162,"1",0,,7.5,5,2.8,0.021,,,4.76,4.16
1453,"M",1,1984,1,"4","M","A",15.9,130,43,172,"1",0,,10.4,,,0.021,,,4.34,3.89
1454,"M",6,1987,7,"3","M","A",31.1,135,30,157,"2",0,,14.6,11.5,7.2,0.48,,,8.27,7.31
1455,"M",6,1987,7,"3","F","A",26.7,135,33,181,"3",1,"1",9.3,,,,0.39,6,6.83,6.26
1456,"M",6,1987,7,"3","M","A",32.9,135,35,165,"2",0,,15.4,12.7,7.7,0.77,,,8.85,8.02
1457,"M",6,1987,7,"3","F","A",33.5,122,27,175,"5",1,"2",13.2,,,,10.3,5,9.06,6.15
1458,"M",6,1987,7,"3","M","A",31.5,137,31,165,"2",0,,14.4,11.3,6.6,0.55,,,8.27,7.44
1459,"M",6,1987,7,"3","M","A",19.3,118,28,171,"1",0,,9.5,8.3,5.8,0.247,,,4.84,4.42
1460,"M",6,1987,7,"3","F","J",14.8,107,28,168,"3",0,"1",4.8,,,,0.054,,3.66,3.39
1461,"M",6,1987,7,"4","F","J",10.7,108,38,148,"3",0,"1",4.9,,,,0.039,,2.68,2.35
1462,"M",6,1987,7,"7","F","A",7.9,99,37,133,,0,"1",,,,,0.021,,2.15,1.95
1463,"M",6,1987,7,"7","F","A",8.1,111,40,133,,0,"1",,,,,0.01,,2.25,2.02
1464,"M",6,1987,7,"8","F","A",3.4,87,39,111,,0,,,,,,,,,
1465,"M",5,1988,4,"3","M","A",36.5,139,27,169,"2",0,,18.6,12.8,7.8,0.73,,,8.98,8.15
1466,"M",5,1988,4,"3","F","A",30.1,140,34,170,"4",0,"2",9.3,,,,0.18,,7.45,6.73
1467,"M",5,1988,4,"3","M","A",28.7,138,35,168,"1",0,,13.1,10.4,5.9,0.401,,,7.14,6.38
1468,"M",6,1988,4,"3","M","A",27.9,135,30,165,"2",0,,15,10.1,6.2,0.383,,,7.38,6.57
1469,"M",7,1988,4,"3","F","A",20.5,119,25,161,"4",1,"1",7.1,,,,0.76,3,5.47,4.77
1470,"M",7,1988,4,"1","F","A",22,143,59,209,"4",0,,5.5,,,,,,6.38,5.75
1471,"M",7,1988,4,"7","M","A",9.7,111,38,134,"1",0,,,8,4.5,0.16,,,2.73,2.4
1472,"M",9,1988,4,"3","M","A",26.6,135,30,163,"2",0,,12.2,11.4,6.9,0.43,,,6.78,6.21
1473,"M",9,1988,4,"3","M","A",21.1,124,28,170,"2",0,,9.3,9.8,6.2,0.314,,,5.66,4.95
1474,"M",9,1988,4,"4","M","A",22.2,142,43,131,"1",0,,13.4,12.4,7.9,0.74,,,6.22,5.17
1475,"M",9,1988,4,"4","M","A",23.2,148,49,179,"1",0,,14.7,12.1,7.2,0.61,,,6.03,5.25
1476,"M",1,1982,7,"3","M","A",24.5,128,29,165,"2",0,,12.1,11.1,6.8,0.385,,,6.67,5.82
1477,"M",1,1982,7,"7","F","A",8.7,111,41,136,,0,,,,,,,,2.47,2.24
1478,"M",1,1982,7,"7","F","A",8.1,108,40,152,,0,,,,,,,,2.04,1.92
1479,"M",1,1982,7,"7","M","A",7.4,114,43,127,"1",0,,,6.6,4.5,0.147,,,1.98,1.86
1480,"M",1,1982,7,"7","M","A",7.7,109,44,140,"1",0,,,7.9,4.4,0.123,,,2.24,1.97
1481,"M",1,1982,7,"7","M","A",7.6,111,39,139,"1",0,,,6.4,4.4,0.098,,,2.14,1.91
1482,"M",1,1982,7,"7","F","A",7.9,101,41,134,,0,"1",,,,,0.018,,2.1,1.89
1483,"M",7,1982,10,"3","F",,19.1,109,25,174,"3",0,"1",5.7,,,,0.063,,5.21,4.62
1484,"M",7,1982,10,"3","M","J",15.2,102,26,171,"1",0,,7.5,3,2,0.012,,,3.87,3.52
1485,"M",7,1982,10,"3","M","A",26.3,122,29,156,"1",0,,9.9,8.3,4.3,0.086,,,6.4,6.07
1486,"M",7,1982,10,"3","M","J",16.9,114,26,165,"1",0,,7.6,2.5,1.8,0.013,,,4.25,3.91
1487,"M",7,1982,10,"3","M","J",19.9,113,27,171,"1",0,,8.3,2.6,1.7,0.016,,,5.11,4.68
1488,"M",7,1982,10,"3","M","A",20.5,130,33,166,"1",0,,10.4,6.2,2.5,0.036,,,5.39,4.83
1489,"M",7,1982,10,"3","M","A",17.9,113,30,169,"1",0,,6.6,2.2,1.9,0.017,,,4.8,4.31
1490,"M",7,1982,10,"3","M","A",19.9,115,28,157,"1",0,,7.8,2.8,1.9,0.016,,,5.11,4.51
1491,"M",7,1982,10,"3","F","J",13.1,94,22,154,"3",0,"1",6.4,,,,0.018,,3.56,3.25
1492,"M",7,1982,10,"3","M","A",18.7,112,24,161,"1",0,,6.2,3.6,1.6,0.017,,,4.73,4.39
1493,"M",7,1982,10,"3","F","A",22.1,122,31,164,"4",0,"1",6.1,,,,0.04,,5.89,4.91
1494,"M",7,1982,10,"3","M","A",16,109,29,148,"1",0,,7.7,3.5,2.1,0.019,,,4.08,3.7
1495,"M",7,1982,10,"3","M","J",15.6,109,28,159,"1",0,,7.2,2,2,0.021,,,4.32,3.89
1496,"M",7,1982,10,"7",,,8.3,109,40,135,,0,,,,,,,,2.36,2.11
1497,"M",3,1982,10,"3","M","A",18.3,115,27,166,"1",0,,7.9,4.3,3,,,,4.89,4.32
1498,"M",3,1982,10,"3","M","A",19.3,110,29,166,"1",0,,8.8,3.5,2.3,0.016,,,4.7,4.35
1499,"M",3,1982,10,"3","F","A",19.6,116,28,166,"3",0,"1",5.3,,,,0.018,,4.82,4.47
1500,"M",3,1982,10,"3","F","A",16.8,104,25,157,"3",0,"1",5.5,,,,0.019,,4.67,4.14
1501,"M",5,1982,10,"3","F","A",18.1,117,24,147,"3",0,"1",7.4,,,,0.021,,4.65,4.24
1502,"M",5,1982,10,"3","M","A",17.4,118,27,168,"1",0,,7.5,3.7,2.1,0.029,,,4.48,4.14
1503,"M",5,1982,10,"3","F","A",22.1,122,30,160,"4",0,"1",6.1,,,,0.101,,5.34,5.03
1504,"M",5,1982,10,"3","M","A",18.2,110,29,161,"1",0,,6.8,3.1,2.3,0.017,,,4.36,4.01
1505,"M",5,1982,10,"3","M","A",19.1,120,31,163,"1",0,,9.3,2.8,1.6,0.016,,,4.68,4.19
1506,"M",5,1982,10,"3","M","A",23.3,131,30,160,"1",0,,10.7,7,3.9,0.153,,,6.14,5.64
1507,"M",5,1982,10,"3","M","A",24.5,133,32,167,"1",0,,12.9,7.8,4.7,0.167,,,6.06,5.47
1508,"M",5,1982,10,"1","M","A",15.6,165,82,218,"1",0,,12.7,5,2.5,0.033,,,4.05,3.69
1509,"M",5,1982,10,"1","M","A",16.5,154,79,224,"1",0,,11.6,5,1.9,0.039,,,4.14,3.86
1510,"M",5,1982,10,"1","M","A",19.7,,,208,"1",0,,13.2,13,2.7,0.104,,,4.94,4.63
1511,"M",5,1982,10,"7","M","A",8.4,100,40,130,"1",0,,,,,,,,2.35,2.16
1512,"M",3,1982,10,"3","M","J",17.6,105,28,166,"1",0,,5.5,3.5,2.2,0.015,,,4.59,4.12
1513,"M",3,1982,10,"3","F","J",18.5,106,29,180,"3",0,"1",5.9,,,,0.02,,4.84,4.51
1514,"M",3,1982,10,"3","M","J",15.7,114,27,169,"1",0,,8.1,3.2,2,0.017,,,4.1,3.72
1515,"M",3,1982,10,"3","M","J",17.8,108,27,164,"1",0,,7.5,3.5,2.5,0.016,,,4.71,4.34
1516,"M",3,1982,10,"3","M","A",21.7,123,32,168,"1",0,,10.9,5.3,3.3,0.056,,,5.57,5.25
1517,"M",3,1982,10,"3","F","J",13.5,116,33,157,"3",0,"1",4.4,,,,0.023,,3.59,3.26
1518,"M",3,1982,10,"3","M","J",18.9,110,29,167,"1",0,,8.1,2.9,2,0.012,,,4.81,4.49
1519,"M",3,1982,10,"7","M","J",7.5,112,42,141,,0,,,,,,,,2.25,2.05
1520,"M",3,1982,10,"7",,,8.2,111,44,129,,0,,,,,,,,2.36,2.17
1521,"M",4,1982,10,"3","M","J",18,115,33,165,"1",0,,7,3.1,1.7,0.012,,,4.58,4.2
1522,"M",4,1982,10,"3","M","J",19.4,114,28,170,"1",0,,7.5,2.3,2,0.013,,,5.33,4.7
1523,"M",4,1982,10,"3","M","J",18.3,113,29,163,"1",0,,5.8,2.8,1.6,0.014,,,4.82,4.53
1524,"M",4,1982,10,"3","F","A",25.8,130,34,163,"3",0,"1",5.2,,,,0.064,,6.07,5.72
1525,"M",4,1982,10,"3","F","J",18.3,109,28,167,"3",0,"1",5.4,,,,0.023,,4.76,4.3
1526,"M",4,1982,10,"3","F","J",17.1,108,26,163,"3",0,"1",4.8,,,,0.025,,4.53,4.12
1527,"M",4,1982,10,"3","F","J",20.2,110,30,169,"3",0,"1",7,,,,0.025,,5.18,4.75
1528,"M",4,1982,10,"3","F","J",17.6,114,28,162,"3",0,"1",5.2,,,,0.021,,4.66,4.34
1529,"M",4,1982,10,"3","F","J",15.1,104,26,149,"3",0,"1",4.5,,,,0.023,,3.76,3.48
1530,"M",4,1982,10,"3","M","J",18,114,27,158,"1",0,,7.9,2.8,1.6,0.02,,,4.8,4.42
1531,"M",1,1982,10,"3","M","A",18.8,118,28,171,"1",0,,6.5,4.2,2.3,0.031,,,5.37,4.72
1532,"M",1,1982,10,"3","M","A",22.9,124,28,172,"2",0,,10,13.8,5.4,0.261,,,6.12,5.66
1533,"M",1,1982,10,"3","M","A",17.8,115,27,154,"1",0,,7.3,5.4,3.3,0.054,,,5.17,4.4
1534,"M",1,1982,10,"3","F","A",22.5,125,28,155,"4",0,"1",8,,,,0.089,,5.98,5.56
1535,"M",1,1982,10,"3","M","A",32.9,129,33,162,"2",0,,12.7,9.9,6.6,0.389,,,8.39,7.84
1536,"M",1,1982,10,"3","M","J",15.3,109,27,150,"1",0,,6.4,2.9,1.7,0.018,,,4.55,3.78
1537,"M",1,1982,10,"3","F","A",23.2,125,30,165,"4",0,"2",,,,,0.1,,5.92,5.44
1538,"M",1,1982,10,"1","M","A",18.7,162,79,214,"1",0,,9.9,4.8,2.3,0.037,,,5.92,5.36
1539,"M",1,1983,4,"3","M","A",27.9,136,30,155,"1",0,,11.6,9.9,6.7,0.358,,,7.28,6.76
1540,"M",1,1983,4,"3","M","A",31.9,139,29,162,"2",0,,15.4,10.5,6.9,0.46,,,8.78,7.76
1541,"M",1,1983,4,"7","M","A",10.4,113,40,130,"1",0,,,7.3,4.7,0.174,,,2.93,2.6
1542,"M",1,1983,4,"7","M","A",10.5,116,44,134,"1",0,,,7.1,5.3,0.196,,,3.07,2.83
1543,"M",3,1983,4,"3","F","A",32.6,122,30,155,"5",1,"1",6.5,,,,4.13,6,8.04,6.66
1544,"M",3,1983,4,"3","M","A",29.1,126,25,150,"1",0,,13.3,11.2,7.1,0.58,,,7.49,7.1
1545,"M",3,1983,4,"3","F","A",25,128,30,156,"4",1,"1",4.9,,,,1.4,4,5.98,5.65
1546,"M",3,1983,4,"3","M","A",21.8,116,25,149,"2",0,,11.6,8.9,5.4,0.354,,,5.54,5.16
1547,"M",3,1983,4,"3","M","A",23.8,121,21,149,"1",0,,9.8,9.9,6.8,0.411,,,6.05,5.75
1548,"M",3,1983,4,"4","M","A",21.3,134,44,156,"1",0,,14.4,13,6.4,0.77,,,5.8,5.24
1549,"M",3,1983,4,"7","M","A",10.5,111,40,132,"1",0,,,6.3,4.1,0.173,,,3.13,2.64
1550,"M",1,1984,5,"3","F","J",15,108,21,149,"3",0,"1",4.3,,,,0.025,,4.4,
1551,"M",1,1984,5,"3","M","A",18,114,25,164,"1",0,,8.4,5,3.2,0.074,,,5.57,4.23
1552,"M",1,1984,5,"3","F","A",21.9,122,29,157,"4",0,"1",9.9,,,,0.165,,5.15,5.04
1553,"M",1,1984,5,"3","M","A",33.8,130,31,168,"2",0,,13.3,9.8,6.4,0.372,,,8.5,7.86
1554,"M",1,1984,5,"3","F","A",27.7,128,29,160,"4",0,"1",9.3,,,,0.183,,7.44,6.56
1555,"M",1,1984,5,"3","F","A",23.7,122,30,162,"3",1,"2",7.2,,,,0.141,6,5.88,5.49
1556,"M",1,1984,5,"3","F","A",21.5,127,29,146,"4",1,"1",8,,,,0.196,3,5.6,5
1557,"M",1,1984,5,"3","F","J",15.8,104,24,150,"4",0,"1",4.9,,,,0.094,,3.68,3.42
1558,"M",1,1984,5,"3","M","J",15.1,113,25,150,"1",0,,4.2,4.1,2.2,0.052,,,3.96,3.5
1559,"M",1,1984,5,"3","M","J",16,119,27,165,"1",0,,8.5,6,3.8,0.113,,,5.25,4.09
1560,"M",1,1984,5,"3","M","A",28.5,125,24,168,"1",0,,13.8,10.6,6.5,0.451,,,7.73,7.06
1561,"M",1,1984,5,"4","M","A",16.5,125,37,157,"1",0,,9.5,9.6,5.9,0.431,,,4.74,4.36
1562,"M",1,1984,5,"4","F","A",18.5,133,42,164,"4",0,"1",6.1,,,,0.127,,4.93,4.56
1563,"M",1,1984,5,"4","F","J",12.4,121,30,157,"3",0,"1",5.8,,,,0.029,,3.64,3.31
1564,"M",1,1984,5,"7","F","A",12.8,113,37,131,,1,"1",,,,,0.082,2,3.22,2.98
1565,"M",1,1984,5,"7","F","A",8.8,108,41,131,,0,"1",,,,,0.034,,2.45,2.11
1566,"M",1,1984,5,"7","F","A",7.9,113,40,122,,0,"1",,,,,0.038,,2.25,2.07
1567,"A",9,1984,10,"3","M","A",19,113,30,155,"1",0,,9.4,3.1,1.5,0.019,,,5.39,4.78
1568,"A",9,1984,10,"3","M","A",38.6,134,30,162,"2",0,,14.6,10.3,7,0.43,,,9.61,8.86
1569,"A",9,1984,10,"3","F","A",26.9,123,29,168,"4",0,"1",6.8,,,,0.124,,6.88,6.21
1570,"A",9,1984,10,"3","F","A",19.8,113,27,164,"3",0,"1",5,,,,0.017,,5.08,4.68
1571,"A",9,1984,10,"3","F","A",31.5,127,27,161,"4",1,"1",8.5,,,,1.49,4,7.8,7.01
1572,"A",9,1984,10,"3","F","A",20.9,124,29,160,"3",0,"1",4.6,,,,0.034,,5.24,4.76
1573,"A",9,1984,10,"3","M","A",19.4,119,28,167,"1",0,,9.7,3.8,2,0.026,,,5.58,4.92
1574,"A",9,1984,10,"3","F","A",26.9,131,31,165,"4",1,"1",6.4,,,,0.92,2,7.14,6.25
1575,"A",9,1984,10,"4","M","A",15.8,124,39,167,"1",0,,6.9,4.7,2.3,0.047,,,4.19,3.9
1576,"A",9,1984,10,"1","F","A",13.3,147,66,210,"3",0,"1",4.4,,,,0.026,,4.14,3.52
1577,"A",9,1984,10,"1","F","A",18.1,166,78,205,"3",0,"1",5,,,,0.045,,5.01,4.48
1578,"A",9,1984,10,"5","M","A",11.4,136,59,201,"1",0,,5.8,4.9,2.1,0.043,,,3.11,2.77
1579,"A",5,1984,10,"3","F","A",20.5,125,28,159,"4",0,"2",6.8,,,,0.128,,5.51,5.03
1580,"A",5,1984,10,"3","M","A",28.9,134,31,161,"2",0,,12.5,9.8,6.4,0.376,,,7.22,6.74
1581,"A",5,1984,10,"3","M","A",20.6,128,28,170,"2",0,,10.6,7.8,5.1,0.213,,,5.93,5.15
1582,"A",5,1984,10,"3","M","J",9.6,80,20,141,"1",0,,5,2,1.9,0.026,,,2.48,2.21
1583,"A",5,1984,10,"3","F","J",7.1,90,27,155,"3",0,"1",3.3,,,,0.026,,1.86,1.73
1584,"A",3,1984,10,"3","M","A",16.4,116,27,158,"1",0,,8.9,2.8,1.2,0.024,,,4.85,3.92
1585,"A",3,1984,10,"3","F","A",13.6,110,25,154,"3",0,"1",5.4,,,,0.024,,3.65,3.26
1586,"A",3,1984,10,"4","F","A",14.4,119,38,153,"3",0,"1",4.5,,,,0.022,,3.5,3.18
1587,"A",3,1984,10,"4","F","A",20.1,135,42,165,"3",0,"1",5.1,,,,0.072,,5.19,4.74
1588,"A",3,1984,10,"4","F","J",12.3,108,36,159,"3",0,"1",4,,,,0.014,,3.25,2.85
1589,"A",3,1984,10,"4","F","J",13.8,128,39,163,"3",0,"1",4.1,,,,0.028,,3.6,3.2
1590,"A",3,1984,10,"4","M","J",15.8,123,42,166,"1",0,,7.4,3.2,1.6,,0.02,,4.24,3.78
1591,"A",3,1984,10,"1","M","A",16,155,77,216,"1",0,,11.5,5.1,2.1,0.031,,,4.76,4.06
1592,"A",3,1984,10,"1","M","A",18.8,178,84,224,"1",0,,13.4,7,2.6,0.057,,,5.62,4.92
1593,"A",3,1984,10,"1","F","A",18.1,167,81,200,"4",0,"1",5.3,,,,0.059,,5,4.38
1594,"A",3,1984,10,"1","M","A",15.5,,,219,"1",0,,7.3,4.5,1.9,0.033,,,4.35,4.09
1595,"A",3,1984,10,"1","M","A",14.3,157,79,208,"1",0,,10.6,5,2.1,0.042,,,4,3.74
1596,"A",4,1984,10,"3","M","A",16.6,113,28,167,"1",0,,8.3,4.4,2.3,0.017,,,4.48,4.13
1597,"A",4,1984,10,"3","F","A",21,118,28,169,"4",1,"1",5.4,,,,0.28,5,5.36,4.69
1598,"A",4,1984,10,"3","M","J",14.7,110,28,164,"1",0,,4,3,1.6,0.015,,,3.58,3.28
1599,"A",4,1984,10,"3","M","A",16,114,29,165,"1",0,,7,3.8,2.5,0.02,,,4.22,3.78
1600,"A",4,1984,10,"3","M","A",21.6,116,27,164,"1",0,,8.7,6.4,4.2,0.113,,,5.82,5.04
1601,"A",4,1984,10,"1","M","A",15.9,155,73,217,"1",0,,11.3,6.1,2.4,0.038,,,4.89,4.07
1602,"A",4,1984,10,"7","M","A",8.2,95,38,134,"1",0,,,6,3.5,0.093,,,2.25,2.03
1603,"A",3,1984,10,"3","M","A",16.7,108,24,162,"1",0,,6.9,2.3,1.6,,,,4.73,4.2
1604,"A",3,1984,10,"3","F","A",20.8,126,30,166,"3",0,"2",5.9,,,,0.062,,5.68,5.16
1605,"A",3,1984,10,"3","M","A",15.9,113,26,159,"1",0,,7.5,2.5,1.1,0.012,,,4.27,3.74
1606,"A",3,1984,10,"3","F","A",15.7,,,160,"4",0,"1",5.7,,,,0.033,,4.06,3.72
1607,"A",3,1984,10,"4","M","A",15.1,128,41,172,"1",0,,6.4,3,1.6,,,,4.07,3.66
1608,"A",3,1984,10,"4","F","A",14.9,124,41,182,"3",0,"1",5.3,,,,0.042,,4.03,3.67
1609,"A",3,1984,10,"4","M","A",14.7,125,40,175,"1",0,,5.6,3.3,1.3,0.016,,,4,3.64
1610,"A",3,1984,10,"4","F","A",17.9,130,45,171,"4",0,"2",7.4,,,,0.056,,4.73,4.32
1611,"A",3,1984,10,"4","M","A",15.5,122,40,171,"1",0,,6.4,2.4,1,,,,4.52,3.83
1612,"A",3,1984,10,"8",,,3.8,95,40,125,,0,,,,,,,,,
1613,"A",2,1984,10,"3","F","A",22.1,115,28,165,"4",0,"2",7.1,,,,0.146,,5.56,5.21
1614,"A",2,1984,10,"3","F","A",20.7,112,27,161,"5",0,"2",5,,,,0.075,,5.25,4.91
1615,"A",2,1984,10,"3","F","J",12.8,94,23,157,"3",0,"1",5,,,,0.023,,2.99,2.83
1616,"A",2,1984,10,"3","M","A",17.1,111,28,170,"1",0,,7,3.1,1.7,,,,4.44,4.1
1617,"A",2,1984,10,"4","F","J",13.7,114,34,162,"3",0,"1",4.1,,,,0.021,,3.5,3.23
1618,"A",2,1984,10,"1","F","J",14.7,130,50,204,"4",0,"1",5.1,,,,0.031,,4.88,3.88
1619,"A",2,1984,10,"1","F","J",11.5,141,70,165,"3",0,"1",6,,,,0.022,,3.67,2.79
1620,"A",2,1984,10,"1","F","A",14,153,73,211,"3",0,"1",5,,,,0.049,,4.13,3.69
1621,"A",2,1984,10,"1","M","A",15.7,158,82,225,"1",0,,10,4,2,0.023,,,4.56,3.88
1622,"A",2,1984,10,"1","M","A",17.8,161,88,224,"1",0,,11.4,4.8,8,0.038,,,5.28,4.85
1623,"A",2,1984,10,"1","M","A",13.6,151,77,212,"1",0,,10.9,4.6,1.8,0.037,,,3.78,3.3
1624,"A",2,1984,10,"3","M","A",20.1,118,27,168,"1",0,,6,3.4,2.1,0.024,,,5.25,4.62
1625,"A",2,1984,10,"3","F","A",31.7,133,30,176,"4",1,"2",6.9,,,,6.68,4,7.22,6.31
1626,"A",2,1984,10,"3","M","J",15.1,103,25,164,"1",0,,7.5,3.1,2,,,,3.81,3.38
1627,"A",2,1984,10,"3","M","A",20,126,29,180,"1",0,,9,3.3,1.6,0.018,,,5.51,4.47
1628,"A",2,1984,10,"3","M","A",16.9,116,28,175,"1",0,,5.2,3.2,1.5,0.018,,,4.42,3.91
1629,"A",2,1984,10,"3","M","J",12.6,99,24,158,"1",0,,5,3,1.1,0.02,,,3.04,2.78
1630,"A",2,1984,10,"3","M","J",13.1,101,26,169,"1",0,,5.2,3.1,1.7,0.019,,,3.3,2.89
1631,"A",2,1984,10,"1","M","A",18,165,81,217,"1",0,,8,5.1,2.9,0.028,,,5.06,4.4
1632,"A",2,1984,10,"1","M","A",16.7,155,85,210,"1",0,,13.2,5.6,2.1,0.04,,,4.6,4.2
1633,"A",2,1984,10,"1","M","A",16.4,166,83,220,"1",0,,11.4,6.4,2.5,0.086,,,4.53,4.05
1634,"A",2,1984,10,"1","M","A",16.6,162,81,200,"1",0,,9.1,6,2.3,0.048,,,4.69,4.21
1635,"A",2,1984,10,"1","M","A",15.5,169,85,222,"1",0,,11.5,6.5,2.6,0.046,,,4.36,3.87
1636,"A",2,1984,10,"1","M","A",16.7,167,80,221,"1",0,,8.3,5.4,2.5,0.036,,,4.92,4.23
1637,"A",1,1984,10,"3","M","A",22.4,124,29,161,"1",0,,10.2,9.8,5.4,0.293,,,6.17,5.54
1638,"A",1,1984,10,"3","M","J",16.7,109,22,161,"1",0,,6.2,4.4,2.8,0.026,,,4.31,3.89
1639,"A",1,1984,10,"4","M","J",16.1,123,38,168,"1",0,,7.4,3.5,1.7,0.024,,,4.46,3.99
1640,"A",1,1984,10,"4","M","J",14.9,121,41,160,"1",0,,7.4,3.5,1.8,0.022,,,3.87,3.6
1641,"A",1,1984,10,"1","M","A",13.9,149,73,213,"1",0,,8.1,5.5,2.4,0.032,,,4.11,3.35
1642,"A",1,1984,10,"1","M","A",20,179,86,214,"1",0,,16.3,5.5,3.2,0.056,,,5.92,5.11
1643,"A",1,1984,10,"1","F","A",13.9,155,76,210,"3",0,"1",4.4,,,,0.042,,4.18,3.51
1644,"A",1,1984,10,"1","M","J",10.5,130,57,194,"1",0,,6.2,4.5,2.3,0.04,,,2.76,2.43
1645,"A",6,1984,7,"3","M","A",36.9,,,176,"1",0,,16.3,12.1,7.9,0.61,,,9.84,8.97
1646,"A",6,1984,7,"3","M","A",16.6,115,25,164,"1",0,,9.3,6.5,4.5,0.082,,,4.7,4.07
1647,"A",6,1984,7,"3","F","A",27,131,30,164,"4",1,"2",6.4,,,,0.31,6,6.61,5.99
1648,"A",6,1984,7,"4","M","A",22.9,137,44,161,"2",0,,7.6,12,7.5,0.65,,,6.47,5.5
1649,"A",6,1984,7,"4","F","A",15.1,124,33,165,"4",1,"1",5.8,,,,0.041,,4.09,3.57
1650,"A",6,1984,7,"4","M","A",18.1,120,31,162,"1",0,,11.3,9,6,0.422,,,5.19,4.58
1651,"A",6,1984,7,"4","M","A",16.2,126,34,164,"1",0,,11.8,9.8,5.7,0.351,,,4.73,4.09
1652,"A",6,1984,7,"5","M","A",16.7,155,76,182,"1",0,,9.8,6.5,3.6,0.099,,,4.47,4.07
1653,"A",6,1984,7,"5","M","A",16.9,152,68,183,"2",0,,17.7,6.7,3.4,0.138,,,4.75,4.11
1654,"A",6,1984,7,"1","F","A",12.4,145,64,201,"4",0,"1",5,,,,0.039,,3.41,2.95
1655,"A",6,1984,7,"7","M","A",7.1,106,45,129,"1",0,,,5.9,3.7,0.086,,,2.02,1.87
1656,"A",5,1984,7,"3","M","A",29.8,130,30,119,"2",0,,15,9.7,6.7,0.452,,,8.03,7.18
1657,"A",5,1984,7,"7","M","A",11.1,114,37,131,"1",0,,4,9.5,5.1,0.293,,,3.08,2.85
1658,"A",5,1984,7,"7","M","A",7.2,110,44,134,"1",0,,,6.1,3.4,0.092,,,2.02,1.85
1659,"A",1,1984,7,"4","F","A",10.7,106,38,150,"4",0,"1",3,,,,0.044,,2.92,2.45
1660,"A",1,1984,7,"4","M","A",17.6,115,38,162,"2",0,,11,9.8,7,0.45,,,5.01,4.32
1661,"A",1,1984,7,"4","M","A",13.2,112,37,154,"1",0,,7.9,8.6,5,0.119,,,3.62,3.02
1662,"A",1,1984,7,"4","F","J",10.6,116,35,160,"4",0,"1",5.7,,,,0.181,,2.82,2.41
1663,"A",1,1984,7,"4","F","J",8.6,104,33,166,"3",0,"1",2.3,,,,0.021,,2.36,2.04
1664,"A",2,1984,7,"3","M","A",28.5,131,22,154,"1",0,,15.1,10.3,5.5,0.363,,,7.57,6.42
1665,"A",2,1984,7,"3","M","A",17.4,109,24,130,"1",0,,10.7,7.2,4.4,0.16,,,4.86,4.08
1666,"A",2,1984,7,"7","M","A",6.5,109,43,134,"1",0,,,6.4,3.2,0.118,,,1.85,1.66
1667,"A",2,1984,7,"7","M","A",5.1,108,45,118,"1",0,,,5.2,3,0.065,,,1.47,1.34
1668,"A",2,1984,7,"7","F","A",4.5,104,41,135,,0,"1",,,,,0.028,,1.42,1.17
1669,"A",3,1984,7,"3","M","A",20.6,110,25,158,"1",0,,12.5,8.8,5.5,0.309,,,5.52,4.79
1670,"A",3,1984,7,"3","F","A",31.9,122,29,164,"4",1,"1",8.3,,,,8.48,5,7.32,6.16
1671,"A",3,1984,7,"4","F","A",26.2,131,43,166,"4",1,"2",6.1,,,,6.15,4,6.26,5.44
1672,"A",3,1984,7,"4","F","A",25.3,140,46,160,"5",0,"2",5.6,,,,0.127,,6.27,5.84
1673,"A",3,1984,7,"4","M","A",18.5,124,40,169,"2",0,,12.4,9.8,6.2,0.479,,,4.8,4.45
1674,"A",3,1984,7,"1","F","A",21.6,164,80,213,"4",0,"1",6.9,,,,0.126,,5.63,4.94
1675,"A",3,1984,7,"7","F","A",7.3,102,39,132,"3",0,"1",,,,,0.018,,2.09,1.89
1676,"A",3,1984,7,"9","F","A",9.9,131,54,174,,0,,,,,,,,,
1677,"A",3,1985,7,"7",,,7.9,109,40,136,,0,,,,,,,,2.21,1.96
1678,"A",3,1985,7,"1","M","A",18.2,160,74,178,"2",0,,15.6,12,6.5,0.549,,,5.29,4.47
1679,"A",4,1985,7,"3","M","A",22.5,124,25,174,"1",0,,10,8,4.2,0.197,,,5.86,5.32
1680,"A",4,1985,7,"3","M","A",19,113,26,164,"1",0,,9.6,7.5,4.5,0.166,,,5.3,4.5
